Creator,Profile URL,Artwork Title,Caption,Year,Image URL,Filename,Creator in Sanity,Creator ID
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Ohrschmuck Ovales Band, Gelbgold 750.","Ohrschmuck Ovales Band, Gelbgold 750.","","https://artaurea.de/wp-content/uploads/2025/02/Oliver-Schmidt.jpg","Oliver-Schmidt.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Knotenringe. Feingold.","Knotenringe. Feingold.","","https://artaurea.de/wp-content/uploads/2014/11/os_knotenringe_gold-fein.jpg","os_knotenringe_gold-fein.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Knotenringe. Geschwärzter Stahl.","Knotenringe. Geschwärzter Stahl.","","https://artaurea.de/wp-content/uploads/2014/11/os_knotenring_blk-blk.jpg","os_knotenring_blk-blk.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Knotenringe. Gold.","Knotenringe. Gold.","","https://artaurea.de/wp-content/uploads/2014/11/os_knotenringe_gold_twsi-lgt-br.jpg","os_knotenringe_gold_twsi-lgt-br.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Knotenringe. Geschwärzter Stahl.","Knotenringe. Geschwärzter Stahl.","","https://artaurea.de/wp-content/uploads/2014/11/os_knotenringe_blk-twsi01.jpg","os_knotenringe_blk-twsi01.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Knotenstecker. Geschwärzter Stahl.","Knotenstecker. Geschwärzter Stahl.","","https://artaurea.de/wp-content/uploads/2014/11/os_knotenstecker_blk-twsi.jpg","os_knotenstecker_blk-twsi.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Knotenring. Stahl.","Knotenring. Stahl.","","https://artaurea.de/wp-content/uploads/2014/11/os_knotenring_stahl-pur.jpg","os_knotenring_stahl-pur.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Schlaufenring. Stahl.","Schlaufenring. Stahl.","","https://artaurea.de/wp-content/uploads/2014/11/os_schlaufenring_stahl_twsi.jpg","os_schlaufenring_stahl_twsi.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Rings Fourever. Gold.","Rings Fourever. Gold.","","https://artaurea.de/wp-content/uploads/2014/11/os_fourever_gold_lgt.br_.jpg","os_fourever_gold_lgt.br_.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Wellenringe. Geschwärzter Stahl.","Wellenringe. Geschwärzter Stahl.","","https://artaurea.de/wp-content/uploads/2014/11/os_wellenringe_blk-twsi.jpg","os_wellenringe_blk-twsi.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Wellenringe. Gold.","Wellenringe. Gold.","","https://artaurea.de/wp-content/uploads/2014/11/os_wellenringe_gold_lgt.jpg","os_wellenringe_gold_lgt.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Eisenschalen","Eisenschalen","","https://artaurea.de/wp-content/uploads/2014/11/os_eisenschale03.jpg","os_eisenschale03.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Ösenkette. Geschwärzter Stahl, Gold.","Ösenkette. Geschwärzter Stahl, Gold.","","https://artaurea.de/wp-content/uploads/2014/11/os_ösenkette.jpg","os_ösenkette.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Armreif und Ohrringe Libellen. Gold.","Armreif und Ohrringe Libellen. Gold.","","https://artaurea.de/wp-content/uploads/2014/11/os_libellen_gold.jpg","os_libellen_gold.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Ohrringe Schlaufen. Gold.","Ohrringe Schlaufen. Gold.","","https://artaurea.de/wp-content/uploads/2014/11/os_schlaufen_gold.jpg","os_schlaufen_gold.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Oliver Schmidt","https://artaurea.de/profiles/schmidt-oliver/","Blätterohrschmuck. Gold.","Blätterohrschmuck. Gold.","","https://artaurea.de/wp-content/uploads/2014/11/os_blätterohrschmuck_gold.jpg","os_blätterohrschmuck_gold.jpg","Yes","5Nnn2PqcEKG4dqRP9h4g9a"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","HAVEN Gefäße.","HAVEN Gefäße.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_HAVEN-Gefaesse-scaled.jpg","Claudia-Schoemig_HAVEN-Gefaesse-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","HAVEN Gefäße.","HAVEN Gefäße.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_Keramikkunst_HAVEN-Gefaesse-scaled.jpg","Claudia-Schoemig_Keramikkunst_HAVEN-Gefaesse-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","HAVEN Ausstellungsansicht.","HAVEN Ausstellungsansicht.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_HAVEN-Ausstellungsansicht-scaled.jpg","Claudia-Schoemig_HAVEN-Ausstellungsansicht-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","FLEUVE, freihandgedrehtes Gefäß, Photo Nikolai Marcinowski.","FLEUVE, freihandgedrehtes Gefäß, Photo Nikolai Marcinowski.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_FLEUVE-freihandgedrehtes-Gefaess_Photo-Nikolai-Marcinowski-scaled.jpg","Claudia-Schoemig_FLEUVE-freihandgedrehtes-Gefaess_Photo-Nikolai-Marcinowski-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","FLEUVE, freihandgedrehte Gefäße, Photo Nikolai Marcinowski.","FLEUVE, freihandgedrehte Gefäße, Photo Nikolai Marcinowski.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_FLEUVE-freihandgedrehte-Gefaesse_Photo-Nikolai-Marcinowski-scaled.jpg","Claudia-Schoemig_FLEUVE-freihandgedrehte-Gefaesse_Photo-Nikolai-Marcinowski-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","SILHOUET Bowls.","SILHOUET Bowls.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_SILHOUET-Bowls.jpg","Claudia-Schoemig_SILHOUET-Bowls.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","SILHOUET Teeschale und Miniteller.","SILHOUET Teeschale und Miniteller.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_SILHOUET-Teeschale-und-Miniteller.jpg","Claudia-Schoemig_SILHOUET-Teeschale-und-Miniteller.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","SILHOUET Speise- und Dessertteller, freihandgedreht.","SILHOUET Speise- und Dessertteller, freihandgedreht.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_SILHOUET_Speise-und-Dessertteller_freihandgedreht-scaled.jpg","Claudia-Schoemig_SILHOUET_Speise-und-Dessertteller_freihandgedreht-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","57 x der SILHOUET Speiseteller im Kochbuch kuk von Sebastian Frank, Matthaes Verlag.","57 x der SILHOUET Speiseteller im Kochbuch kuk von Sebastian Frank, Matthaes Verlag.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_57-x-der-SILHOUET-Speiseteller-im-Kochbuch-kuk-von-Sebastian-Frank_Matthaes-Verlag-scaled.jpg","Claudia-Schoemig_57-x-der-SILHOUET-Speiseteller-im-Kochbuch-kuk-von-Sebastian-Frank_Matthaes-Verlag-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","57 x der SILHOUET Speiseteller im Kochbuch kuk von Sebastian Frank, Matthaes Verlag.","57 x der SILHOUET Speiseteller im Kochbuch kuk von Sebastian Frank, Matthaes Verlag.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_Keramikkunst_57-x-der-SILHOUET-Speiseteller-im-Kochbuch-kuk-von-Sebastian-Frank_Matthaes-Verlag-scaled.jpg","Claudia-Schoemig_Keramikkunst_57-x-der-SILHOUET-Speiseteller-im-Kochbuch-kuk-von-Sebastian-Frank_Matthaes-Verlag-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","GRAPH Kollektion mit linearen Handzeichnungen.","GRAPH Kollektion mit linearen Handzeichnungen.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_GRAPH-Kollektion-mit-linearen-Handzeichnungen-scaled.jpg","Claudia-Schoemig_GRAPH-Kollektion-mit-linearen-Handzeichnungen-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","GRAPH Platte mit Handzeichnung.","GRAPH Platte mit Handzeichnung.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_GRAPH-Platte-mit-Handzeichnung-scaled.jpg","Claudia-Schoemig_GRAPH-Platte-mit-Handzeichnung-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Claudia Schoemig","https://artaurea.de/profiles/schoemig-claudia/","GRAPH Vasen mit Handzeichnungen.","GRAPH Vasen mit Handzeichnungen.","","https://artaurea.de/wp-content/uploads/2016/11/Claudia-Schoemig_GRAPH-Vasen-mit-Handzeichnungen-scaled.jpg","Claudia-Schoemig_GRAPH-Vasen-mit-Handzeichnungen-scaled.jpg","Yes","MnHq3gipaho0Iv07wkSuhA"
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-ring-orbit.jpg","barbara-schulte-hengesbach-ring-orbit.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-ring-sternschnuppe.jpg","barbara-schulte-hengesbach-ring-sternschnuppe.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-ring-ruby.jpg","barbara-schulte-hengesbach-ring-ruby.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-ohrringe-sternenstaub.jpg","barbara-schulte-hengesbach-ohrringe-sternenstaub.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-ohrringe-my-way.jpg","barbara-schulte-hengesbach-ohrringe-my-way.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-hold-me.jpg","barbara-schulte-hengesbach-hold-me.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-hold-me-breit.jpg","barbara-schulte-hengesbach-hold-me-breit.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-double-brillianten.jpg","barbara-schulte-hengesbach-double-brillianten.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-dots-anhaenger.jpg","barbara-schulte-hengesbach-dots-anhaenger.jpg","No",""
"Barbara Schulte-Hengesbach","https://artaurea.de/profiles/schulte-hengesbach-barbara/","","","","https://artaurea.de/wp-content/uploads/2013/10/barbara-schulte-hengesbach-halsschmuck-rotation.jpg","barbara-schulte-hengesbach-halsschmuck-rotation.jpg","No",""
"Freia Schulze","https://artaurea.de/profiles/schulze-freia/","Vase und Schale. Überfangglas, sandgestrahlt, Glasemaillemalerei. Vase H 20 cm und Schale H 10 cm. D&CC Winner 2011.","Vase und Schale. Überfangglas, sandgestrahlt, Glasemaillemalerei. Vase H 20 cm und Schale H 10 cm. D&CC Winner 2011.","2011","https://artaurea.de/wp-content/uploads/2014/01/freia-schulze-vase-bowl.jpg","freia-schulze-vase-bowl.jpg","No",""
"Freia Schulze","https://artaurea.de/profiles/schulze-freia/","Gefäß","Gefäß. Glas frei geblasen, geschliffen, graviert, sandgestrahlt. H 11 cm.","","https://artaurea.de/wp-content/uploads/2014/01/freia-schulze-gefaess.jpg","freia-schulze-gefaess.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring The Mine. Silber rutheniert. MJC Winner 2013. Ca. 890 Euro.","Ring The Mine. Silber rutheniert. MJC Winner 2013. Ca. 890 Euro. ","2013","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-the-mine2.jpg","nicole-schuster-ring-the-mine2.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring The Change. Silber rutheniert, Turmalin. Ca. 1090 Euro.","Ring The Change. Silber rutheniert, Turmalin. Ca. 1090 Euro.","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-the-change.jpg","nicole-schuster-ring-the-change.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring Black Treasure. Silber geschwärzt, Kristallachate. Ca. 1125 Euro.","Ring Black Treasure. Silber geschwärzt, Kristallachate. Ca. 1125 Euro. ","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-black-treasure.jpg","nicole-schuster-ring-black-treasure.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring The Suburb. Silber rutheniert. Ca. 865 Euro.","Ring The Suburb. Silber rutheniert. Ca. 865 Euro.","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-the-suburb.jpg","nicole-schuster-ring-the-suburb.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring The Treehouse II. Silber geschwärzt. Ca. 750 Euro.","Ring The Treehouse II. Silber geschwärzt. Ca. 750 Euro. ","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-the-treehouse.jpg","nicole-schuster-ring-the-treehouse.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring The Adoption. Silber geschwärzt. Ca. 890 Euro.","Ring The Adoption. Silber geschwärzt. Ca. 890 Euro. ","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-the-adoption.jpg","nicole-schuster-ring-the-adoption.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring The Wallflower II. Silber geschwärzt, blaue Saphire, Lack, Glas. Ca. 575 Euro.","Ring The Wallflower II. Silber geschwärzt, blaue Saphire, Lack, Glas. Ca. 575 Euro. ","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-wallflower.jpg","nicole-schuster-ring-wallflower.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring Parasites. Silber rutheniert. Ca 725 Euro.","Ring Parasites. Silber rutheniert. Ca 725 Euro.","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ring-parasites2.jpg","nicole-schuster-ring-parasites2.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Brosche Kraftwerk. Silber geschwärzt, Stahl, pinke Saphire, Seepocken, Lack. Ca. 825 Euro.","Brosche Kraftwerk. Silber geschwärzt, Stahl, pinke Saphire, Seepocken, Lack. Ca. 825 Euro.","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-brooch-kraftwerk2.jpg","nicole-schuster-brooch-kraftwerk2.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Brosche Transformation I. Silber geschwärzt, Stahl. Ca. 1055 Euro.","Brosche Transformation I. Silber geschwärzt, Stahl. Ca. 1055 Euro. ","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-brooch-transformation.jpg","nicole-schuster-brooch-transformation.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Brosche Transformation II. Silber geschwärzt, Stahl. Ca. 960 Euro.","Brosche Transformation II. Silber geschwärzt, Stahl. Ca. 960 Euro.","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-brooch-transformation-2.jpg","nicole-schuster-brooch-transformation-2.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ohrschmuck Wallflower II. Silber geschwärzt, Smaragde. Ca. 725 Euro.","Ohrschmuck Wallflower II. Silber geschwärzt, Smaragde. Ca. 725 Euro.","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ohrschmuck-the-wallflower.jpg","nicole-schuster-ohrschmuck-the-wallflower.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ohrschmuck The Highway. Silber geschwärzt, gelbe Saphire. Ca. 700 Euro.","Ohrschmuck The Highway. Silber geschwärzt, gelbe Saphire. Ca. 700 Euro.","","https://artaurea.de/wp-content/uploads/2013/11/nicole-schuster-ohrschmuck-the-highway.jpg","nicole-schuster-ohrschmuck-the-highway.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Ring The Core. Silber geschwärzt, 750 Gold, Boulderopal","Ring The Core. Silber geschwärzt, 750 Gold, Boulderopal","","https://artaurea.de/wp-content/uploads/2013/11/unnamed.jpg","unnamed.jpg","No",""
"Nicole Schuster","https://artaurea.de/profiles/schuster-nicole/","Halskette The Cycle. Nylonplastik, Acrylplastik, Aluminiumpulver, Lack, Silber geschwärzt und Stahl","Halskette The Cycle. Nylonplastik, Acrylplastik, Aluminiumpulver, Lack, Silber geschwärzt und Stahl","","https://artaurea.de/wp-content/uploads/2013/11/unnamed1.jpg","unnamed1.jpg","No",""
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Häschen 2010,","Häschen 2010, 25 x 14 x 12, Baumwolle Polyester ","2010","https://artaurea.de/wp-content/uploads/2015/06/1505-Brutto-Gusto40480-photo_-def-image-2.jpg","1505-Brutto-Gusto40480-photo_-def-image-2.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Golden Boy,  2007. Baumwolle","Golden Boy,  2007. Baumwolle","2007","https://artaurea.de/wp-content/uploads/2015/06/golden-boy-2007.jpg","golden-boy-2007.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Green Man (Grüner Mann). Baumwolle","Green Man (Grüner Mann). Baumwolle","","https://artaurea.de/wp-content/uploads/2015/06/green-man.jpg","green-man.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Engelmann, 2009. Baumwollen, Leinen, metallic Garn","Engelmann, 2009. Baumwollen, Leinen, metallic Garn","2009","https://artaurea.de/wp-content/uploads/2015/06/jschweizer-Engelman.jpg","jschweizer-Engelman.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Harigeman, 2012. Baumwolle","Harigeman, 2012. Baumwolle","2012","https://artaurea.de/wp-content/uploads/2015/06/jschweizer-harigeman-2012-.jpg","jschweizer-harigeman-2012-.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Links Conjunction, 2010. Baumwolle, metallic Garn.","Links Conjunction, 2010. Baumwolle, metallic Garn. 132 x 44 x 23 cm
Rechts Androgyne, 2010. Baumwolle, metallic Garn","2010","https://artaurea.de/wp-content/uploads/2015/06/jschweizerConjunctio.jpg","jschweizerConjunctio.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Tatoomann, 2010. Baumwolle, Leinen, metallic Garn.","Tatoomann, 2010. Baumwolle, Leinen, metallic Garn. 140 x 49 x 19 cm","2010","https://artaurea.de/wp-content/uploads/2015/06/jschweizerTatooman.jpg","jschweizerTatooman.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Incantatie, 2011. Baumwolle","Incantatie, 2011. Baumwolle","2011","https://artaurea.de/wp-content/uploads/2015/06/Johanna-schweizer-incantatie-2011-004-Small.jpg","Johanna-schweizer-incantatie-2011-004-Small.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Incantatie 2011. Baumwolle","Incantatie 2011. Baumwolle","2011","https://artaurea.de/wp-content/uploads/2015/06/Johanna-schweizer-incantatie-2011-006-Small.jpg","Johanna-schweizer-incantatie-2011-006-Small.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Lobotomie , 2013,","Lobotomie , 2013, 27 x 25 x 18 cm, Baumwolle Polyester","2013","https://artaurea.de/wp-content/uploads/2015/07/peter-cox-2013lobotomie.-011.jpg","peter-cox-2013lobotomie.-011.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Johanna Schweizer","https://artaurea.de/profiles/schweizer-johanna/","Zwilling, 2007,","Zwilling, 2007, 45 x 30 x 20 cm, Baumwolle Polyester","2007","https://artaurea.de/wp-content/uploads/2015/07/tweeling-2007.jpg","tweeling-2007.jpg","Yes","hEWOpVV05Nk2Wkv6vItV8x"
"Scorpiodesign","https://artaurea.de/profiles/scorpiodesign/","Klappmesser Shapeshifter. Pulvermetallurgischer Damaszenerstahl, CrNi-Stahl, Titan, Wüsteneisenholz, Grenadill. L 19 cm, geöffnet.","Klappmesser Shapeshifter. Pulvermetallurgischer Damaszenerstahl, CrNi-Stahl, Titan, Wüsteneisenholz, Grenadill. L 19 cm, geöffnet. 
","","https://artaurea.de/wp-content/uploads/2014/01/scorpiodesign-shapeshifter.jpg","scorpiodesign-shapeshifter.jpg","No",""
